"","V1","V2","V3","filter"
"1515",0.0339737,0.367212,-0.518303,-0.1171173
"1516",-0.0630024,0.264092,-0.318133,-0.1170434
"1517",-0.0610994,0.266313,-0.322237,-0.1170234
"1518",-0.0635568,0.294543,-0.347916,-0.1169298
"1519",-0.0621452,0.283046,-0.337625,-0.1167242
"1520",0.0974384,0.0817487,-0.295477,-0.1162899
"1521",0.0816576,0.135653,-0.333574,-0.1162634
"1522",0.0636262,0.141169,-0.320948,-0.1161528
"1523",0.0699988,0.154295,-0.340338,-0.1160442
"1524",0.0613648,0.129937,-0.306935,-0.1156332
"1525",-0.0791026,0.315724,-0.351808,-0.1151866
"1526",0.0861677,0.0740709,-0.275416,-0.1151774
"1527",0.0955776,0.0769295,-0.287679,-0.1151719
"1528",0.064036,0.0998904,-0.278953,-0.1150266
"1529",0.0868786,0.120752,-0.322534,-0.1149034
"1530",0.0361043,0.367835,-0.518691,-0.1147517
"1531",0.0681988,0.155333,-0.338168,-0.1146362
"1532",-0.0670028,0.30287,-0.350138,-0.1142708
"1533",0.0733325,0.153809,-0.341148,-0.1140065
"1534",-0.111356,0.320908,-0.323468,-0.113916
"1535",0.0932954,0.10728,-0.314031,-0.1134556
"1536",0.00486577,0.420778,-0.538768,-0.11312423
"1537",0.00361887,0.3622,-0.478651,-0.11283213
"1538",0.0396855,0.350078,-0.502449,-0.1126855
"1539",-0.0986135,0.285129,-0.299118,-0.1126025
"1540",0.0221612,0.344765,-0.479464,-0.1125378
"1541",0.00167423,0.420927,-0.535086,-0.11248477
"1542",0.0899172,0.07474,-0.277112,-0.1124548
"1543",0.093057,0.0756936,-0.2812,-0.1124494
"1544",0.0976676,0.0861357,-0.296152,-0.1123487
"1545",-0.0798684,0.270593,-0.303022,-0.1122974
"1546",0.0816103,0.0787073,-0.271849,-0.1115314
"1547",-0.0613287,0.281996,-0.331851,-0.1111837
"1548",-0.0154062,0.39061,-0.486342,-0.1111382
"1549",-0.0749322,0.315329,-0.351363,-0.1109662
"1550",0.0622552,0.143237,-0.316375,-0.1108828
"1551",0.0841225,0.136565,-0.33133,-0.1106425
"1552",0.0768021,0.153717,-0.341045,-0.1105259
"1553",-0.112754,0.304437,-0.301994,-0.110311
"1554",-0.00765741,0.421277,-0.523783,-0.11016341
"1555",0.0748252,0.085581,-0.270548,-0.1101418
"1556",-0.0624987,0.294371,-0.341668,-0.1097957
"1557",0.0634433,0.120677,-0.293623,-0.1095027
"1558",0.0258043,0.390563,-0.525588,-0.1092207
"1559",-0.0113616,0.421125,-0.51859,-0.1088266
"1560",0.0968361,0.0829092,-0.288552,-0.1088067
"1561",0.00990014,0.421145,-0.539587,-0.10854186
"1562",0.0975995,0.0927403,-0.298761,-0.1084212
"1563",0.0689682,0.156985,-0.334289,-0.1083358
"1564",0.0661348,0.111533,-0.28572,-0.1080522
"1565",-0.0645963,0.302744,-0.345732,-0.1075843
"1566",-0.00562469,0.42151,-0.523312,-0.10742669
"1567",0.0628852,0.132499,-0.302805,-0.1074208
"1568",0.00784641,0.360649,-0.475775,-0.10727959
"1569",0.0384161,0.368092,-0.513187,-0.1066789
"1570",0.0867199,0.0795237,-0.272922,-0.1066784
"1571",0.00032059,0.421598,-0.528541,-0.10662241
"1572",0.0890131,0.12265,-0.318258,-0.1065949
"1573",-0.070878,0.314881,-0.35032,-0.106317
"1574",-0.0926438,0.283229,-0.296678,-0.1060928
"1575",-0.073161,0.271514,-0.304372,-0.106019
"1576",-0.114773,0.321527,-0.312692,-0.105938
"1577",0.0123599,0.421297,-0.539358,-0.1057011
"1578",0.0262992,0.34729,-0.479211,-0.1056218
"1579",0.0803994,0.154019,-0.340029,-0.1056106
"1580",0.0976894,0.100545,-0.303772,-0.1055376
"1581",-0.0123698,0.391817,-0.484973,-0.1055258
"1582",-0.00354453,0.421702,-0.523626,-0.10546853
"1583",0.06982,0.100527,-0.275813,-0.105466
"1584",0.0844588,0.138036,-0.327543,-0.1050482
"1585",-0.0939724,0.33157,-0.342362,-0.1047644
"1586",0.010029,0.360779,-0.47556,-0.104752
"1587",0.0690518,0.173511,-0.347112,-0.1045492
"1588",0.0939675,0.0821524,-0.280598,-0.1044781
"1589",0.0675177,0.158608,-0.33041,-0.1042843
"1590",-0.00141774,0.421856,-0.52472,-0.10428174
"1591",0.0905602,0.0810331,-0.275867,-0.1042737
"1592",-0.0618935,0.294336,-0.336458,-0.1040155
"1593",0.0970081,0.0881225,-0.288878,-0.1037474
"1594",0.0624853,0.145901,-0.312021,-0.1036347
"1595",0.0810981,0.0861289,-0.270733,-0.103506
"1596",0.029415,0.348693,-0.481195,-0.103087
"1597",0.0271351,0.390984,-0.521119,-0.1029999
"1598",0.0721871,0.172965,-0.348141,-0.1029889
"1599",-0.0867533,0.331346,-0.347541,-0.1029483
"1600",0.0148196,0.421448,-0.539129,-0.1028614
"1601",0.0422422,0.348906,-0.493925,-0.1027768
"1602",0.0638441,0.160205,-0.326528,-0.1024789
"1603",0.0675562,0.17449,-0.344515,-0.1024688
"1604",0.0287212,0.348601,-0.479791,-0.1024688
"1605",0.0316743,0.348254,-0.4823,-0.1023717
"1606",0.0122117,0.360909,-0.475345,-0.1022243
"1607",-0.0594152,0.280012,-0.322795,-0.1021982
"1608",-0.0106241,0.392275,-0.483264,-0.1016131
"1609",-0.100042,0.331905,-0.333246,-0.101383
"1610",0.0959027,0.11121,-0.308415,-0.1013023
"1611",-0.0669983,0.314446,-0.34838,-0.1009323
"1612",0.0674173,0.12213,-0.29032,-0.1007727
"1613",-0.0148025,0.421114,-0.506993,-0.1006815
"1614",0.0390179,0.3475,-0.486981,-0.1004631
"1615",0.0354939,0.34728,-0.483104,-0.1003301
"1616",-0.0652792,0.273126,-0.308057,-0.1002102
"1617",-0.103368,0.331983,-0.328563,-0.099948
"1618",0.0755216,0.172808,-0.348249,-0.0999194
"1619",0.0829628,0.154902,-0.337682,-0.0998172
"1620",0.0290527,0.391046,-0.519707,-0.0996083
"1621",-0.0617596,0.29444,-0.332265,-0.0995846
"1622",-0.0632548,0.30291,-0.339058,-0.0994028
"1623",-0.010168,0.391981,-0.481213,-0.0994
"1624",-0.106708,0.301006,-0.293551,-0.099253
"1625",0.0655355,0.134575,-0.299303,-0.0991925
"1626",-0.0865828,0.282445,-0.295027,-0.0991648
"1627",-0.10936,0.333488,-0.32292,-0.098792
"1628",0.0973704,0.0961685,-0.29229,-0.0987511
"1629",0.0863137,0.0870834,-0.272025,-0.0986279
"1630",0.0720889,0.112672,-0.283074,-0.0983131
"1631",-0.0797183,0.330971,-0.349409,-0.0981563
"1632",0.0757335,0.100888,-0.274502,-0.0978805
"1633",0.0940036,0.089179,-0.280931,-0.0977484
"1634",0.0167145,0.362985,-0.477365,-0.0976655
"1635",-0.059155,0.277747,-0.316177,-0.097585
"1636",0.0625889,0.162074,-0.322241,-0.0975781
"1637",-0.0606108,0.275205,-0.312001,-0.0974068
"1638",0.0866147,0.139621,-0.32336,-0.0971243
"1639",-0.0192533,0.421061,-0.498661,-0.0968533
"1640",0.0310653,0.391263,-0.519132,-0.0968037
"1641",-0.00769952,0.391323,-0.480194,-0.09657052
"1642",-0.117547,0.321363,-0.300333,-0.096517
"1643",0.0903398,0.0887097,-0.275553,-0.0965035
"1644",0.0196241,0.421686,-0.537393,-0.0960829
"1645",0.0640136,0.14822,-0.30821,-0.0959764
"1646",0.0379934,0.367676,-0.501461,-0.0957916
"1647",0.097944,0.1045,-0.298029,-0.095585
"1648",0.0924039,0.125229,-0.313041,-0.0954081
"1649",0.0687406,0.175948,-0.340083,-0.0953944
"1650",0.079059,0.173035,-0.34744,-0.095346
"1651",0.0331703,0.391636,-0.519405,-0.0945987
"1652",-0.0750557,0.330489,-0.349624,-0.0941907
"1653",-0.0642275,0.314283,-0.343698,-0.0936425
"1654",0.0679452,0.193181,-0.354762,-0.0936358
"1655",0.0835714,0.156538,-0.333484,-0.0933746
"1656",-0.112872,0.334517,-0.31491,-0.093265
"1657",-0.00322394,0.390307,-0.480207,-0.09312394
"1658",-0.0604926,0.293266,-0.325839,-0.0930656
"1659",-0.0965666,0.345365,-0.341499,-0.0927006
"1660",0.0708524,0.192618,-0.356008,-0.0925376
"1661",0.0817364,0.100945,-0.275027,-0.0923456
"1662",-0.0881388,0.344595,-0.348584,-0.0921278
"1663",-0.0621323,0.302991,-0.33297,-0.0921113
"1664",0.072844,0.12313,-0.287984,-0.09201
"1665",0.0963333,0.114724,-0.302934,-0.0918767
"1666",-0.0804163,0.282787,-0.294208,-0.0918373
"1667",0.0689766,0.135968,-0.296725,-0.0917804
"1668",0.0211149,0.365097,-0.477985,-0.0917731
"1669",0.0949232,0.0994008,-0.285834,-0.09151
"1670",0.0778022,0.112959,-0.281988,-0.0912268
"1671",0.0627387,0.164158,-0.317895,-0.0909983
"1672",0.0675961,0.177446,-0.335963,-0.0909209
"1673",0.0668112,0.19401,-0.35169,-0.0908688
"1674",-0.100608,0.298369,-0.288125,-0.090364
"1675",0.0740353,0.192464,-0.356345,-0.0898457
"1676",-0.0705164,0.32968,-0.34877,-0.0896064000000001
"1677",0.0817619,0.173811,-0.344913,-0.0893401
"1678",-0.0189106,0.421151,-0.491367,-0.0891266
"1679",0.0641248,0.178975,-0.332154,-0.0890542
"1680",0.0220418,0.422179,-0.53319,-0.0889692
"1681",0.087038,0.10121,-0.277111,-0.088863
"1682",0.0914982,0.101264,-0.281178,-0.0884158
"1683",0.0960477,0.107944,-0.292198,-0.0882063
"1684",0.00132718,0.389417,-0.478723,-0.08797882
"1685",0.0668284,0.150182,-0.304955,-0.0879446
"1686",0.0928018,0.127971,-0.30805,-0.0872772
"1687",-0.0799231,0.343326,-0.35036,-0.0869571
"1688",0.0905982,0.141319,-0.318776,-0.0868588
"1689",0.0832748,0.1124,-0.282458,-0.0867832
"1690",0.0665808,0.211022,-0.364257,-0.0866542
"1691",-0.101651,0.346531,-0.331071,-0.086191
"1692",-0.0887264,0.355171,-0.352557,-0.0861124
"1693",0.0355965,0.392165,-0.513682,-0.0859205
"1694",0.0693784,0.210631,-0.365852,-0.0858426
"1695",-0.0612343,0.302991,-0.327462,-0.0857053
"1696",0.0780692,0.123363,-0.287135,-0.0857028
"1697",0.0774875,0.192719,-0.355776,-0.0855695
"1698",-0.115326,0.319895,-0.29006,-0.085491
"1699",0.0860494,0.158045,-0.329525,-0.0854306
"1700",0.0731866,0.136679,-0.295063,-0.0851974
"1701",0.0945588,0.117832,-0.29756,-0.0851692
"1702",-0.0728717,0.283737,-0.295914,-0.0850487
"1703",0.0882925,0.11152,-0.284353,-0.0845405
"1704",-0.0625103,0.314327,-0.336348,-0.0845313
"1705",0.0254214,0.367259,-0.477205,-0.0845246
"1706",0.0928418,0.110299,-0.287628,-0.0844872
"1707",-0.0661567,0.328349,-0.34654,-0.0843477
"1708",0.0629408,0.180633,-0.327861,-0.0842872
"1709",0.0407349,0.367682,-0.492602,-0.0841851
"1710",-0.0580023,0.29115,-0.317302,-0.0841543
"1711",-0.0971323,0.358297,-0.345247,-0.0840823000000001
"1712",-0.117118,0.33639,-0.303152,-0.08388
"1713",0.0655131,0.210818,-0.360011,-0.0836799
"1714",0.0643479,0.165978,-0.313967,-0.0836411
"1715",-0.0944456,0.296523,-0.285702,-0.0836246
"1716",0.0725061,0.210407,-0.366377,-0.0834639
"1717",-0.0745449,0.341881,-0.350418,-0.0830819
"1718",-0.0173634,0.421486,-0.487201,-0.0830784
"1719",0.0684984,0.195156,-0.346603,-0.0829486
"1720",0.0827246,0.175339,-0.340102,-0.0820384
"1721",0.0908618,0.130846,-0.303565,-0.0818572
"1722",0.0830835,0.122832,-0.287759,-0.0818435
"1723",0.0287467,0.368917,-0.479457,-0.0817933
"1724",0.0220701,0.422933,-0.526519,-0.0815159
"1725",-0.0798119,0.352931,-0.354571,-0.0814519
"1726",0.0916626,0.12018,-0.293174,-0.0813314
"1727",0.030971,0.368565,-0.480785,-0.081249
"1728",0.00316767,0.45226,-0.536646,-0.0812183299999999
"1729",0.0279633,0.368533,-0.477697,-0.0812007
"1730",0.0700884,0.151408,-0.302696,-0.0811996
"1731",0.0059584,0.388647,-0.475737,-0.0811316
"1732",0.00037657,0.452229,-0.533246,-0.08064043
"1733",0.0378894,0.367182,-0.485623,-0.0805516
"1734",0.0876166,0.121771,-0.289774,-0.0803864
"1735",0.0775108,0.136833,-0.294574,-0.0802302
"1736",-0.00833459,0.451756,-0.523051,-0.07962959
"1737",0.0346339,0.367477,-0.481682,-0.0795711
"1738",0.0759592,0.210348,-0.365836,-0.0795288
"1739",0.091227,0.143495,-0.314184,-0.079462
"1740",0.0803707,0.193307,-0.352998,-0.0793203
"1741",-0.012202,0.451205,-0.518117,-0.079114
"1742",-0.0639615,0.285293,-0.300147,-0.0788155
"1743",-0.057433,0.289086,-0.310345,-0.078692
"1744",-0.0146142,0.42207,-0.486127,-0.0786712
"1745",0.00836051,0.388799,-0.475506,-0.07834649
"1746",0.0884623,0.133269,-0.299893,-0.0781617
"1747",0.0630009,0.182372,-0.323353,-0.0779801
"1748",0.0677083,0.196314,-0.341982,-0.0779597
"1749",-0.069329,0.340525,-0.349107,-0.077911
"1750",0.0653405,0.228932,-0.372135,-0.0778625
"1751",-0.0593525,0.302577,-0.320753,-0.0775285
"1752",-0.0863428,0.368285,-0.359415,-0.0774728
"1753",0.00793708,0.45261,-0.537623,-0.07707592
"1754",-0.11058,0.348732,-0.315108,-0.076956
"1755",0.0819397,0.136434,-0.295251,-0.0768773
"1756",0.0683275,0.228788,-0.373888,-0.0767725
"1757",-0.00627906,0.452089,-0.522525,-0.07671506
"1758",-0.0588169,0.287079,-0.304962,-0.0766999
"1759",-0.0628794,0.327468,-0.341226,-0.0766374
"1760",-0.0733149,0.351281,-0.354511,-0.0765449
"1761",-0.0880021,0.295738,-0.284229,-0.0764931
"1762",0.0639362,0.227649,-0.368032,-0.0764468
"1763",0.0855865,0.135246,-0.297027,-0.0761945
"1764",0.0230331,0.423355,-0.522447,-0.0760589
"1765",0.0904025,0.159417,-0.325809,-0.0759895
"1766",0.0644395,0.197482,-0.337832,-0.0759105
"1767",-0.0610205,0.314295,-0.329177,-0.0759025
"1768",0.0737824,0.151898,-0.301423,-0.0757426
"1769",0.0669,0.210522,-0.353007,-0.075585
"1770",0.0107626,0.388951,-0.475275,-0.0755614
"1771",0.0674129,0.167533,-0.310461,-0.0755151
"1772",-0.00043715,0.452505,-0.527413,-0.07534515
"1773",-0.01305,0.422318,-0.484598,-0.07533
"1774",-0.0949175,0.372131,-0.35246,-0.0752465
"1775",0.0715095,0.228303,-0.374538,-0.0747254999999999
"1776",-0.00415174,0.452353,-0.522819,-0.07461774
"1777",0.0894789,0.146031,-0.310046,-0.0745361
"1778",0.0102624,0.452735,-0.537414,-0.0744165999999999
"1779",0.0855255,0.176599,-0.336108,-0.0739835
"1780",-0.102867,0.36143,-0.332252,-0.073689
"1781",-0.00194907,0.452539,-0.523937,-0.07334707
"1782",0.0357209,0.392578,-0.501589,-0.0732901
"1783",0.0791786,0.209932,-0.362296,-0.0731854
"1784",-0.0164433,0.450492,-0.507117,-0.0730683
"1785",-0.012671,0.422231,-0.48261,-0.0730499999999999
"1786",0.0249255,0.423449,-0.52098,-0.0726055
"1787",0.0639098,0.225091,-0.361285,-0.0722842
"1788",-0.0765087,0.365708,-0.361244,-0.0720447
"1789",-0.108422,0.317111,-0.280455,-0.0717660000000001
"1790",0.0125878,0.452857,-0.537205,-0.0717602000000001
"1791",-0.0642327,0.339232,-0.346581,-0.0715817
"1792",0.0776754,0.151946,-0.30117,-0.0715486
"1793",0.0750329,0.227787,-0.374213,-0.0713931
"1794",0.0157438,0.39033,-0.477335,-0.0712612
"1795",0.0817973,0.194486,-0.347411,-0.0711277
"1796",0.0633333,0.198908,-0.33324,-0.0709987
"1797",0.087407,0.148313,-0.306565,-0.070845
"1798",0.0647039,0.183885,-0.319204,-0.0706151
"1799",-0.119025,0.337632,-0.289024,-0.070417
"1800",-0.0104558,0.421971,-0.481602,-0.0700868
"1801",0.066213,0.21122,-0.347376,-0.069943
"1802",0.0269201,0.423507,-0.520286,-0.0698589
"1803",0.0610161,0.241617,-0.37248,-0.0698469
"1804",-0.067043,0.349872,-0.352533,-0.069704
"1805",-0.0206662,0.449874,-0.498832,-0.0696242
"1806",0.0634603,0.241741,-0.374342,-0.0691407
"1807",-0.0812668,0.296031,-0.283742,-0.0689778
"1808",0.070899,0.168463,-0.308171,-0.068809
"1809",0.0915404,0.161224,-0.321558,-0.0687936
"1810",0.0817627,0.15155,-0.301934,-0.0686213
"1811",-0.109032,0.363492,-0.32306,-0.0686
"1812",0.0850027,0.150338,-0.303735,-0.0683943
"1813",0.0602536,0.240581,-0.368753,-0.0679184
"1814",-0.056557,0.301285,-0.312628,-0.0679
"1815",0.0290178,0.423527,-0.520373,-0.0678282
"1816",-0.11699,0.351006,-0.301843,-0.067827
"1817",-0.0597393,0.31415,-0.322192,-0.0677813
"1818",0.066816,0.242115,-0.37552,-0.066589
"1819",0.0635279,0.222969,-0.353047,-0.0665501
"1820",-0.0606271,0.326997,-0.332881,-0.0665111
"1821",-0.00640489,0.421528,-0.481569,-0.06644589
"1822",0.0635412,0.211983,-0.34185,-0.0663258
"1823",0.0785345,0.22664,-0.371297,-0.0661225
"1824",0.0203563,0.391801,-0.477941,-0.0657837
"1825",0.0171179,0.453001,-0.535394,-0.0652751
"1826",-0.0680814,0.363825,-0.360977,-0.0652334
"1827",0.0901668,0.177586,-0.332931,-0.0651782
"1828",0.057735,0.248661,-0.371122,-0.064726
"1829",0.0633347,0.200543,-0.328396,-0.0645183
"1830",-0.101178,0.376574,-0.339811,-0.0644149999999999
"1831",0.0816209,0.209699,-0.35513,-0.0638101
"1832",0.0609472,0.238514,-0.36306,-0.0635988
"1833",0.0904042,0.163292,-0.317288,-0.0635918
"1834",0.0748002,0.168769,-0.307097,-0.0635278
"1835",0.0849611,0.195326,-0.343126,-0.0628389
"1836",0.0706367,0.24242,-0.375804,-0.0627473000000001
"1837",-0.0205551,0.449513,-0.491467,-0.0625091
"1838",0.0615879,0.249353,-0.373414,-0.0624731000000001
"1839",0.0564962,0.248212,-0.366995,-0.0622868
"1840",0.0680459,0.185172,-0.315415,-0.0621971
"1841",-0.103348,0.377679,-0.336389,-0.062058
"1842",-0.0729881,0.296973,-0.285892,-0.0619071
"1843",-0.0597097,0.338377,-0.340448,-0.0617807
"1844",-0.0609714,0.348638,-0.349163,-0.0614964
"1845",-0.101733,0.314887,-0.274601,-0.061447
"1846",-0.0903442,0.396055,-0.366763,-0.0610522
"1847",0.0385414,0.393225,-0.492589,-0.0608226
"1848",0.0626347,0.213061,-0.336486,-0.0607903
"1849",-0.080265,0.392261,-0.372458,-0.060462
"1850",-0.055945,0.300324,-0.304706,-0.060327
"1851",-0.00169799,0.421299,-0.479901,-0.06029999
"1852",0.0885527,0.165209,-0.313465,-0.0597033
"1853",0.0787394,0.168656,-0.307023,-0.0596276
"1854",0.065359,0.249882,-0.374843,-0.059602
"1855",0.062301,0.22232,-0.343968,-0.059347
"1856",0.0245957,0.39337,-0.477096,-0.0591303
"1857",0.0316961,0.423767,-0.514588,-0.0591249
"1858",0.0192482,0.45323,-0.531552,-0.0590738
"1859",-0.116052,0.366466,-0.309413,-0.058999
"1860",0.0817986,0.225017,-0.365472,-0.0586564000000001
"1861",-0.0578434,0.314193,-0.31479,-0.0584404
"1862",0.0615038,0.235845,-0.355594,-0.0582452000000001
"1863",0.0917771,0.1791,-0.328818,-0.0579409
"1864",0.0859814,0.166976,-0.310093,-0.0571356
"1865",0.0827122,0.168124,-0.307943,-0.0571068
"1866",-0.0191918,0.449449,-0.48731,-0.0570528
"1867",0.0279059,0.39472,-0.479568,-0.0569421
"1868",0.0651676,0.201936,-0.323923,-0.0568194
"1869",-0.0588359,0.326527,-0.324473,-0.0567819
"1870",0.0747963,0.242304,-0.373684,-0.0565837
"1871",-0.0599983,0.362181,-0.358735,-0.0565523000000001
"1872",0.029987,0.394504,-0.48091,-0.056419
"1873",0.0271103,0.394346,-0.477638,-0.0561817000000001
"1874",0.0362036,0.393272,-0.485555,-0.0560794
"1875",0.0572133,0.255114,-0.368322,-0.0559947
"1876",0.0572438,0.248023,-0.361055,-0.0557882
"1877",-0.113446,0.381369,-0.323695,-0.055772
"1878",-0.119704,0.353369,-0.289262,-0.055597
"1879",-0.116155,0.337348,-0.276753,-0.0555600000000001
"1880",0.0717668,0.185884,-0.313095,-0.0554442
"1881",0.0700095,0.250403,-0.375787,-0.0553745
"1882",-0.0631742,0.298565,-0.290682,-0.0552912
"1883",-0.0575132,0.299686,-0.296959,-0.0547862
"1884",0.0853742,0.210001,-0.350129,-0.0547538
"1885",0.0333545,0.393702,-0.481665,-0.0546085
"1886",-0.0952884,0.313214,-0.27247,-0.0545444
"1887",0.0898688,0.195828,-0.340139,-0.0544422000000001
"1888",0.0628063,0.214401,-0.331358,-0.0541507
"1889",-0.0698535,0.389644,-0.373702,-0.0539115
"1890",0.0611112,0.255799,-0.370782,-0.0538718
"1891",-0.0165839,0.449682,-0.48638,-0.0532818999999999
"1892",0.0559501,0.254682,-0.36391,-0.0532779
"1893",0.0189799,0.45353,-0.52567,-0.0531601
"1894",0.0614342,0.222838,-0.337417,-0.0531448
"1895",0.0609395,0.23238,-0.346097,-0.0527775
"1896",0.0912603,0.180934,-0.324333,-0.0521387
"1897",0.00367534,0.421282,-0.476596,-0.05163866
"1898",-0.0136565,0.478939,-0.516492,-0.0512095
"1899",0.0649024,0.256319,-0.372334,-0.0511126
"1900",-0.098574,0.400386,-0.352896,-0.051084
"1901",-0.00959569,0.479874,-0.520853,-0.05057469
"1902",0.0758639,0.186023,-0.312247,-0.0503601
"1903",-0.0151027,0.449752,-0.484921,-0.0502717
"1904",0.0864467,0.222354,-0.358652,-0.0498513
"1905",-0.0556754,0.337832,-0.331059,-0.0489024
"1906",0.00199735,0.481764,-0.532662,-0.0489006499999999
"1907",-0.00060207,0.481348,-0.529472,-0.0487260700000001
"1908",0.0739482,0.251003,-0.373579,-0.0486278
"1909",0.0198337,0.453686,-0.521986,-0.0484663
"1910",-0.018986,0.477146,-0.506545,-0.048385
"1911",0.00647941,0.421461,-0.476322,-0.04838159
"1912",0.0583125,0.246201,-0.352888,-0.0483745
"1913",-0.0554649,0.313495,-0.306364,-0.0483339
"1914",-0.101481,0.401569,-0.348398,-0.04831
"1915",-0.054213,0.34814,-0.34209,-0.048163
"1916",0.0787751,0.241604,-0.36848,-0.0481008999999999
"1917",-0.0147484,0.449664,-0.482932,-0.0480164
"1918",0.0688332,0.20309,-0.319819,-0.0478958
"1919",0.0896588,0.182633,-0.320077,-0.0477852
"1920",-0.0613928,0.387318,-0.373679,-0.0477538
"1921",-0.00747866,0.480006,-0.519939,-0.0474116600000001
"1922",-0.0885181,0.312475,-0.271328,-0.0473711
"1923",0.060956,0.223578,-0.3316,-0.047066
"1924",-0.0575361,0.32614,-0.315614,-0.0470101
"1925",0.0695312,0.25684,-0.373351,-0.0469798
"1926",0.091958,0.197123,-0.335957,-0.046876
"1927",0.0798398,0.185816,-0.312378,-0.0467222
"1928",0.0602961,0.231208,-0.337861,-0.0463569
"1929",-0.0522309,0.360762,-0.354875,-0.0463438999999999
"1930",-0.120726,0.369464,-0.29492,-0.046182
"1931",0.0651632,0.215409,-0.326633,-0.0460608
"1932",0.0568438,0.254633,-0.357526,-0.0460492
"1933",0.0329244,0.424042,-0.502557,-0.0455906
"1934",0.0905274,0.209799,-0.345857,-0.0455306
"1935",-0.0225734,0.47561,-0.498228,-0.0451914
"1936",0.00648565,0.482163,-0.533818,-0.04516935
"1937",0.00928648,0.421627,-0.476073,-0.0451595200000001
"1938",-0.0127736,0.449549,-0.481844,-0.0450686
"1939",-0.00522805,0.480216,-0.520023,-0.04503505
"1940",0.0218105,0.45372,-0.520494,-0.0449635
"1941",0.0869687,0.184198,-0.316051,-0.0448843
"1942",-0.00130381,0.480895,-0.524251,-0.04465981
"1943",0.0836951,0.18526,-0.313485,-0.0445299
"1944",-0.121086,0.385183,-0.308525,-0.044428
"1945",-0.00284536,0.480506,-0.521102,-0.04344136
"1946",0.00865921,0.48224,-0.533609,-0.04270979
"1947",0.023872,0.453679,-0.519819,-0.042268
"1948",-0.113008,0.40532,-0.33407,-0.041758
"1949",-0.00917956,0.449397,-0.481669,-0.04145156
"1950",0.0597871,0.263247,-0.364274,-0.0412399
"1951",-0.120194,0.35579,-0.276771,-0.041175
"1952",0.059769,0.23121,-0.332141,-0.041162
"1953",0.0728021,0.203664,-0.31747,-0.0410039
"1954",0.0151335,0.422334,-0.478333,-0.0408655
"1955",0.0585042,0.242668,-0.341888,-0.0407158
"1956",0.0260117,0.453569,-0.519969,-0.0403883
"1957",0.0108328,0.482317,-0.533399,-0.0402492
"1958",0.0921036,0.198953,-0.331178,-0.0401214
"1959",0.0628913,0.263702,-0.36668,-0.0400867
"1960",0.0734383,0.257515,-0.370938,-0.0399847
"1961",-0.0814161,0.312676,-0.2712,-0.0399401
"1962",-0.0526967,0.384853,-0.371687,-0.0395307
"1963",0.0774562,0.251716,-0.368626,-0.0394538
"1964",-0.0553659,0.312939,-0.296896,-0.0393229
"1965",0.0840555,0.23876,-0.361694,-0.0388785
"1966",-0.0224022,0.474333,-0.490585,-0.0386542
"1967",0.064023,0.224319,-0.326687,-0.038345
"1968",0.0588924,0.262269,-0.359487,-0.0383256
"1969",0.0924266,0.219759,-0.350382,-0.0381964
"1970",0.0584213,0.238735,-0.334781,-0.0376247
"1971",0.0663109,0.264159,-0.368057,-0.0375871
"1972",-0.108759,0.335998,-0.264692,-0.037453
